File Name,Chunk Size (MB),Number of Chunks,Run Time (Seconds)
,1M, Num_Chunks:4096,14.5113
,1M, Num_Chunks:4096,13.4229
,1M, Num_Chunks:4096,12.3686
,1M, Num_Chunks:4096,12.4541
,1M, Num_Chunks:4096,12.2599
,1M, Num_Chunks:4096,12.3464
,1M, Num_Chunks:4096,12.2110
,1M, Num_Chunks:4096,11.8315
,1M, Num_Chunks:4096,12.0266
,1M, Num_Chunks:4096,12.2430
,2M, Num_Chunks:2048,11.0581
,2M, Num_Chunks:2048,11.4407
,2M, Num_Chunks:2048,12.1486
,2M, Num_Chunks:2048,10.9339
,2M, Num_Chunks:2048,11.5594
,2M, Num_Chunks:2048,10.8669
,2M, Num_Chunks:2048,11.2030
,2M, Num_Chunks:2048,11.9919
,2M, Num_Chunks:2048,11.6292
,2M, Num_Chunks:2048,11.2814
,3M, Num_Chunks:1365,11.6199
,3M, Num_Chunks:1365,11.3260
,3M, Num_Chunks:1365,11.4204
,3M, Num_Chunks:1365,11.2497
,3M, Num_Chunks:1365,11.2915
,3M, Num_Chunks:1365,11.4382
,3M, Num_Chunks:1365,11.0501
,3M, Num_Chunks:1365,11.2068
,3M, Num_Chunks:1365,11.2723
,3M, Num_Chunks:1365,11.1307
,4M, Num_Chunks:1024,11.1664
,4M, Num_Chunks:1024,10.9379
,4M, Num_Chunks:1024,11.1018
,4M, Num_Chunks:1024,10.9828
,4M, Num_Chunks:1024,11.2860
,4M, Num_Chunks:1024,11.9010
,4M, Num_Chunks:1024,11.7560
,4M, Num_Chunks:1024,11.4265
,4M, Num_Chunks:1024,11.5480
,4M, Num_Chunks:1024,11.9761
,5M, Num_Chunks:819,11.3959
,5M, Num_Chunks:819,11.2967
,5M, Num_Chunks:819,11.4226
,5M, Num_Chunks:819,10.5504
,5M, Num_Chunks:819,11.4952
,5M, Num_Chunks:819,11.2217
,5M, Num_Chunks:819,11.7095
,5M, Num_Chunks:819,12.7846
,5M, Num_Chunks:819,11.9946
,5M, Num_Chunks:819,11.6448
,6M, Num_Chunks:682,11.8620
,6M, Num_Chunks:682,12.0180
,6M, Num_Chunks:682,11.4297
,6M, Num_Chunks:682,11.9515
,6M, Num_Chunks:682,12.0357
,6M, Num_Chunks:682,11.9697
,6M, Num_Chunks:682,11.4431
,6M, Num_Chunks:682,11.5757
,6M, Num_Chunks:682,11.7483
,6M, Num_Chunks:682,11.8709
,7M, Num_Chunks:585,11.6023
,7M, Num_Chunks:585,12.0296
,7M, Num_Chunks:585,12.4826
,7M, Num_Chunks:585,11.7042
,7M, Num_Chunks:585,11.9665
,7M, Num_Chunks:585,12.7303
,7M, Num_Chunks:585,11.6732
,7M, Num_Chunks:585,11.7867
,7M, Num_Chunks:585,12.1434
,7M, Num_Chunks:585,11.5115
,8M, Num_Chunks:512,12.0507
,8M, Num_Chunks:512,12.0992
,8M, Num_Chunks:512,12.3969
,8M, Num_Chunks:512,11.9123
,8M, Num_Chunks:512,11.8901
,8M, Num_Chunks:512,12.9451
,8M, Num_Chunks:512,12.2639
,8M, Num_Chunks:512,12.0749
,8M, Num_Chunks:512,12.3718
,8M, Num_Chunks:512,11.9501
,9M, Num_Chunks:455,12.2319
,9M, Num_Chunks:455,11.9258
,9M, Num_Chunks:455,11.8293
,9M, Num_Chunks:455,14.3677
,9M, Num_Chunks:455,11.7753
,9M, Num_Chunks:455,11.9394
,9M, Num_Chunks:455,12.0577
,9M, Num_Chunks:455,13.0552
,9M, Num_Chunks:455,12.0321
,9M, Num_Chunks:455,12.0336
,10M, Num_Chunks:409,11.7293
,10M, Num_Chunks:409,12.6904
,10M, Num_Chunks:409,11.8842
,10M, Num_Chunks:409,12.7399
,10M, Num_Chunks:409,11.8507
,10M, Num_Chunks:409,12.5043
,10M, Num_Chunks:409,11.9105
,10M, Num_Chunks:409,13.0753
,10M, Num_Chunks:409,11.5483
,10M, Num_Chunks:409,13.2536
,11M, Num_Chunks:372,12.7337
,11M, Num_Chunks:372,12.0094
,11M, Num_Chunks:372,12.0875
,11M, Num_Chunks:372,12.4245
,11M, Num_Chunks:372,12.8635
,11M, Num_Chunks:372,12.8434
,11M, Num_Chunks:372,12.6301
,11M, Num_Chunks:372,12.2242
,11M, Num_Chunks:372,13.0884
,11M, Num_Chunks:372,12.2464
,12M, Num_Chunks:341,12.3152
,12M, Num_Chunks:341,12.9021
,12M, Num_Chunks:341,12.2564
,12M, Num_Chunks:341,12.6814
,12M, Num_Chunks:341,12.0266
,12M, Num_Chunks:341,12.3094
,12M, Num_Chunks:341,12.9646
,12M, Num_Chunks:341,12.2201
,12M, Num_Chunks:341,12.2897
,12M, Num_Chunks:341,12.2213
,13M, Num_Chunks:315,12.3414
,13M, Num_Chunks:315,12.5519
,13M, Num_Chunks:315,12.0431
,13M, Num_Chunks:315,13.0424
,13M, Num_Chunks:315,12.9219
,13M, Num_Chunks:315,13.5497
,13M, Num_Chunks:315,12.8981
,13M, Num_Chunks:315,12.2621
,13M, Num_Chunks:315,12.4814
,13M, Num_Chunks:315,12.1660
,14M, Num_Chunks:292,12.3273
,14M, Num_Chunks:292,13.4263
,14M, Num_Chunks:292,12.3654
,14M, Num_Chunks:292,12.3491
,14M, Num_Chunks:292,12.6212
,14M, Num_Chunks:292,13.5964
,14M, Num_Chunks:292,12.9368
,14M, Num_Chunks:292,12.4840
,14M, Num_Chunks:292,12.7274
,14M, Num_Chunks:292,12.7784
,15M, Num_Chunks:273,12.7816
,15M, Num_Chunks:273,12.8251
,15M, Num_Chunks:273,13.2167
,15M, Num_Chunks:273,12.3091
,15M, Num_Chunks:273,12.5149
,15M, Num_Chunks:273,13.8673
,15M, Num_Chunks:273,13.2890
,15M, Num_Chunks:273,13.9611
,15M, Num_Chunks:273,12.3342
,15M, Num_Chunks:273,13.1285
,16M, Num_Chunks:256,12.5381
,16M, Num_Chunks:256,12.6008
,16M, Num_Chunks:256,13.4721
,16M, Num_Chunks:256,14.0324
,16M, Num_Chunks:256,13.1178
,16M, Num_Chunks:256,13.3993
,16M, Num_Chunks:256,12.5564
,16M, Num_Chunks:256,12.6684
,16M, Num_Chunks:256,12.8523
,16M, Num_Chunks:256,13.2535
,17M, Num_Chunks:240,12.9515
,17M, Num_Chunks:240,13.6367
,17M, Num_Chunks:240,13.8418
,17M, Num_Chunks:240,13.5643
,17M, Num_Chunks:240,13.1210
,17M, Num_Chunks:240,13.2091
,17M, Num_Chunks:240,11.6427
,17M, Num_Chunks:240,13.0553
,17M, Num_Chunks:240,12.0470
,17M, Num_Chunks:240,11.8838
,18M, Num_Chunks:227,11.7678
,18M, Num_Chunks:227,11.6110
,18M, Num_Chunks:227,12.3640
,18M, Num_Chunks:227,13.5328
,18M, Num_Chunks:227,11.9558
,18M, Num_Chunks:227,12.4315
,18M, Num_Chunks:227,11.4606
,18M, Num_Chunks:227,11.7878
,18M, Num_Chunks:227,12.0584
,18M, Num_Chunks:227,12.0156
,19M, Num_Chunks:215,11.4377
,19M, Num_Chunks:215,11.8165
,19M, Num_Chunks:215,12.2009
,19M, Num_Chunks:215,12.4836
,19M, Num_Chunks:215,11.9191
,19M, Num_Chunks:215,12.4323
,19M, Num_Chunks:215,13.1412
,19M, Num_Chunks:215,11.6200
,19M, Num_Chunks:215,11.8287
,19M, Num_Chunks:215,13.0606
,20M, Num_Chunks:204,13.4089
,20M, Num_Chunks:204,11.3787
,20M, Num_Chunks:204,13.1054
,20M, Num_Chunks:204,11.1917
,20M, Num_Chunks:204,11.1861
,20M, Num_Chunks:204,11.9558
,20M, Num_Chunks:204,12.2706
,20M, Num_Chunks:204,12.7654
,20M, Num_Chunks:204,13.5091
,20M, Num_Chunks:204,12.3977
,21M, Num_Chunks:195,11.8548
,21M, Num_Chunks:195,16.4800
,21M, Num_Chunks:195,12.6415
,21M, Num_Chunks:195,13.2360
,21M, Num_Chunks:195,11.7785
,21M, Num_Chunks:195,12.7708
,21M, Num_Chunks:195,11.8927
,21M, Num_Chunks:195,11.4434
,21M, Num_Chunks:195,12.4846
,21M, Num_Chunks:195,13.3546
,22M, Num_Chunks:186,11.9393
,22M, Num_Chunks:186,12.2942
,22M, Num_Chunks:186,11.5479
,22M, Num_Chunks:186,11.7837
,22M, Num_Chunks:186,12.6753
,22M, Num_Chunks:186,12.8519
,22M, Num_Chunks:186,12.7077
,22M, Num_Chunks:186,11.6953
,22M, Num_Chunks:186,11.9944
,22M, Num_Chunks:186,11.7892
,23M, Num_Chunks:178,12.1654
,23M, Num_Chunks:178,12.6503
,23M, Num_Chunks:178,11.5542
,23M, Num_Chunks:178,13.2451
,23M, Num_Chunks:178,11.8174
,23M, Num_Chunks:178,12.5724
,23M, Num_Chunks:178,12.9531
,23M, Num_Chunks:178,12.0088
,23M, Num_Chunks:178,11.9960
,23M, Num_Chunks:178,12.3361
,24M, Num_Chunks:170,12.7976
,24M, Num_Chunks:170,12.9063
,24M, Num_Chunks:170,12.2342
,24M, Num_Chunks:170,11.8356
,24M, Num_Chunks:170,11.7498
,24M, Num_Chunks:170,12.3630
,24M, Num_Chunks:170,12.0546
,24M, Num_Chunks:170,12.8461
,24M, Num_Chunks:170,13.9636
,24M, Num_Chunks:170,12.2213
,25M, Num_Chunks:163,12.8447
,25M, Num_Chunks:163,12.2240
,25M, Num_Chunks:163,13.1856
,25M, Num_Chunks:163,12.2048
,25M, Num_Chunks:163,12.4054
,25M, Num_Chunks:163,12.4347
,25M, Num_Chunks:163,13.4962
,25M, Num_Chunks:163,13.2968
,25M, Num_Chunks:163,12.1322
,25M, Num_Chunks:163,12.3256
,26M, Num_Chunks:157,13.1321
,26M, Num_Chunks:157,14.2345
,26M, Num_Chunks:157,12.7129
,26M, Num_Chunks:157,12.1379
,26M, Num_Chunks:157,12.8641
,26M, Num_Chunks:157,12.2641
,26M, Num_Chunks:157,13.5182
,26M, Num_Chunks:157,12.5671
,26M, Num_Chunks:157,12.6494
,26M, Num_Chunks:157,11.5373
,27M, Num_Chunks:151,12.2558
,27M, Num_Chunks:151,12.0315
,27M, Num_Chunks:151,12.2391
,27M, Num_Chunks:151,12.2146
,27M, Num_Chunks:151,15.8710
,27M, Num_Chunks:151,11.6375
,27M, Num_Chunks:151,12.4748
,27M, Num_Chunks:151,13.0555
,27M, Num_Chunks:151,12.6481
,27M, Num_Chunks:151,11.6567
,28M, Num_Chunks:146,11.5113
,28M, Num_Chunks:146,12.6050
,28M, Num_Chunks:146,12.9347
,28M, Num_Chunks:146,12.3093
,28M, Num_Chunks:146,12.2688
,28M, Num_Chunks:146,11.5055
,28M, Num_Chunks:146,18.9543
,28M, Num_Chunks:146,12.6722
,28M, Num_Chunks:146,12.3223
,28M, Num_Chunks:146,12.2040
,29M, Num_Chunks:141,13.3663
,29M, Num_Chunks:141,12.1152
,29M, Num_Chunks:141,12.7202
,29M, Num_Chunks:141,12.6057
,29M, Num_Chunks:141,14.4065
,29M, Num_Chunks:141,12.5634
,29M, Num_Chunks:141,13.4293
,29M, Num_Chunks:141,13.1220
,29M, Num_Chunks:141,12.5348
,29M, Num_Chunks:141,13.8846
,30M, Num_Chunks:136,14.0990
,30M, Num_Chunks:136,11.9414
,30M, Num_Chunks:136,11.9994
,30M, Num_Chunks:136,12.6241
,30M, Num_Chunks:136,12.8679
,30M, Num_Chunks:136,12.8494
,30M, Num_Chunks:136,13.7064
,30M, Num_Chunks:136,15.2383
,30M, Num_Chunks:136,12.7519
,30M, Num_Chunks:136,12.9650
,31M, Num_Chunks:132,12.0432
,31M, Num_Chunks:132,12.8157
,31M, Num_Chunks:132,13.4581
,31M, Num_Chunks:132,14.1225
,31M, Num_Chunks:132,13.5931
,31M, Num_Chunks:132,12.8050
,31M, Num_Chunks:132,12.3760
,31M, Num_Chunks:132,13.8845
,31M, Num_Chunks:132,12.9441
,31M, Num_Chunks:132,12.5654
,32M, Num_Chunks:128,12.3289
,32M, Num_Chunks:128,12.1530
,32M, Num_Chunks:128,12.2805
,32M, Num_Chunks:128,12.1146
,32M, Num_Chunks:128,12.4100
,32M, Num_Chunks:128,12.4881
,32M, Num_Chunks:128,12.2863
,32M, Num_Chunks:128,11.3241
,32M, Num_Chunks:128,11.9184
,32M, Num_Chunks:128,11.6631
,33M, Num_Chunks:124,11.7137
,33M, Num_Chunks:124,12.2000
,33M, Num_Chunks:124,12.3092
,33M, Num_Chunks:124,13.2193
,33M, Num_Chunks:124,11.1307
,33M, Num_Chunks:124,11.7772
,33M, Num_Chunks:124,12.9573
,33M, Num_Chunks:124,13.0685
,33M, Num_Chunks:124,11.6030
,33M, Num_Chunks:124,11.1398
,34M, Num_Chunks:120,12.2634
,34M, Num_Chunks:120,11.9672
,34M, Num_Chunks:120,11.4586
,34M, Num_Chunks:120,12.0473
,34M, Num_Chunks:120,12.7688
,34M, Num_Chunks:120,12.5272
,34M, Num_Chunks:120,12.1548
,34M, Num_Chunks:120,11.5655
,34M, Num_Chunks:120,12.5689
,34M, Num_Chunks:120,11.4599
,35M, Num_Chunks:117,12.3610
,35M, Num_Chunks:117,11.6470
,35M, Num_Chunks:117,12.1235
,35M, Num_Chunks:117,12.0196
,35M, Num_Chunks:117,11.7893
,35M, Num_Chunks:117,12.4445
,35M, Num_Chunks:117,11.8560
,35M, Num_Chunks:117,12.8814
,35M, Num_Chunks:117,11.8372
,35M, Num_Chunks:117,13.3025
,36M, Num_Chunks:113,12.8664
,36M, Num_Chunks:113,12.7278
,36M, Num_Chunks:113,13.8840
,36M, Num_Chunks:113,12.3274
,36M, Num_Chunks:113,12.3963
,36M, Num_Chunks:113,11.3625
,36M, Num_Chunks:113,19.2079
,36M, Num_Chunks:113,12.5660
,36M, Num_Chunks:113,13.7059
,36M, Num_Chunks:113,12.9448
,37M, Num_Chunks:110,12.7248
,37M, Num_Chunks:110,12.8820
,37M, Num_Chunks:110,12.7857
,37M, Num_Chunks:110,11.9343
,37M, Num_Chunks:110,11.6255
,37M, Num_Chunks:110,11.9274
,37M, Num_Chunks:110,12.1718
,37M, Num_Chunks:110,11.9618
,37M, Num_Chunks:110,13.2419
,37M, Num_Chunks:110,11.3632
,38M, Num_Chunks:107,14.0196
,38M, Num_Chunks:107,13.5473
,38M, Num_Chunks:107,15.4338
,38M, Num_Chunks:107,13.1646
,38M, Num_Chunks:107,13.2187
,38M, Num_Chunks:107,12.6605
,38M, Num_Chunks:107,11.8508
,38M, Num_Chunks:107,12.9768
,38M, Num_Chunks:107,12.1765
,38M, Num_Chunks:107,12.5605
,39M, Num_Chunks:105,11.9312
,39M, Num_Chunks:105,12.0404
,39M, Num_Chunks:105,12.6956
,39M, Num_Chunks:105,12.1579
,39M, Num_Chunks:105,12.8541
,39M, Num_Chunks:105,12.9221
,39M, Num_Chunks:105,11.9215
,39M, Num_Chunks:105,13.8565
,39M, Num_Chunks:105,13.3773
,39M, Num_Chunks:105,13.6823
,40M, Num_Chunks:102,14.0320
,40M, Num_Chunks:102,12.0479
,40M, Num_Chunks:102,11.8394
,40M, Num_Chunks:102,14.8844
,40M, Num_Chunks:102,12.7918
,40M, Num_Chunks:102,12.1677
,40M, Num_Chunks:102,12.5268
,40M, Num_Chunks:102,14.3952
,40M, Num_Chunks:102,13.6826
,40M, Num_Chunks:102,12.0229
,41M, Num_Chunks:99,12.9251
,41M, Num_Chunks:99,13.5375
,41M, Num_Chunks:99,13.7975
,41M, Num_Chunks:99,14.8094
,41M, Num_Chunks:99,13.9390
,41M, Num_Chunks:99,12.8001
,41M, Num_Chunks:99,13.3309
,41M, Num_Chunks:99,12.2985
,41M, Num_Chunks:99,12.8712
,41M, Num_Chunks:99,12.2473
,42M, Num_Chunks:97,12.0626
,42M, Num_Chunks:97,13.1399
,42M, Num_Chunks:97,13.7306
,42M, Num_Chunks:97,13.1036
,42M, Num_Chunks:97,14.3122
,42M, Num_Chunks:97,12.8775
,42M, Num_Chunks:97,12.4113
,42M, Num_Chunks:97,13.4976
,42M, Num_Chunks:97,11.8990
,42M, Num_Chunks:97,12.9437
,43M, Num_Chunks:95,13.4287
,43M, Num_Chunks:95,12.9130
,43M, Num_Chunks:95,12.0795
,43M, Num_Chunks:95,12.0747
,43M, Num_Chunks:95,15.5874
,43M, Num_Chunks:95,12.2062
,43M, Num_Chunks:95,12.7949
,43M, Num_Chunks:95,12.5481
,43M, Num_Chunks:95,13.6613
,43M, Num_Chunks:95,12.5726
,44M, Num_Chunks:93,13.6424
,44M, Num_Chunks:93,12.9279
,44M, Num_Chunks:93,13.3253
,44M, Num_Chunks:93,14.9967
,44M, Num_Chunks:93,13.3381
,44M, Num_Chunks:93,15.5856
,44M, Num_Chunks:93,12.7538
,44M, Num_Chunks:93,12.5643
,44M, Num_Chunks:93,13.4560
,44M, Num_Chunks:93,12.2828
,45M, Num_Chunks:91,12.6021
,45M, Num_Chunks:91,11.9477
,45M, Num_Chunks:91,12.5584
,45M, Num_Chunks:91,13.5025
,45M, Num_Chunks:91,14.1144
,45M, Num_Chunks:91,15.3769
,45M, Num_Chunks:91,12.8059
,45M, Num_Chunks:91,13.9370
,45M, Num_Chunks:91,13.5748
,45M, Num_Chunks:91,19.1114
,46M, Num_Chunks:89,12.0162
,46M, Num_Chunks:89,19.8189
,46M, Num_Chunks:89,13.2933
,46M, Num_Chunks:89,14.3669
,46M, Num_Chunks:89,12.9905
,46M, Num_Chunks:89,14.5207
,46M, Num_Chunks:89,13.9998
,46M, Num_Chunks:89,12.5864
,46M, Num_Chunks:89,13.3150
,46M, Num_Chunks:89,13.7219
,47M, Num_Chunks:87,13.3061
,47M, Num_Chunks:87,13.1353
,47M, Num_Chunks:87,12.7879
,47M, Num_Chunks:87,18.2056
,47M, Num_Chunks:87,20.5607
,47M, Num_Chunks:87,12.9997
,47M, Num_Chunks:87,13.5575
,47M, Num_Chunks:87,11.9383
,47M, Num_Chunks:87,12.0001
,47M, Num_Chunks:87,14.7535
,48M, Num_Chunks:85,12.0997
,48M, Num_Chunks:85,12.2465
,48M, Num_Chunks:85,11.9515
,48M, Num_Chunks:85,13.8489
,48M, Num_Chunks:85,13.2074
,48M, Num_Chunks:85,11.8388
,48M, Num_Chunks:85,12.3965
,48M, Num_Chunks:85,11.8741
,48M, Num_Chunks:85,12.2005
,48M, Num_Chunks:85,11.8469
,49M, Num_Chunks:83,12.5595
,49M, Num_Chunks:83,21.4778
,49M, Num_Chunks:83,10.7478
,49M, Num_Chunks:83,21.6598
,49M, Num_Chunks:83,12.5512
,49M, Num_Chunks:83,12.4144
,49M, Num_Chunks:83,12.7363
,49M, Num_Chunks:83,11.9681
,49M, Num_Chunks:83,12.1681
,49M, Num_Chunks:83,20.1445
,50M, Num_Chunks:81,12.4573
,50M, Num_Chunks:81,13.7373
,50M, Num_Chunks:81,12.7615
,50M, Num_Chunks:81,14.3490
,50M, Num_Chunks:81,11.8484
,50M, Num_Chunks:81,13.2541
,50M, Num_Chunks:81,15.5764
,50M, Num_Chunks:81,13.0924
,50M, Num_Chunks:81,13.2333
,50M, Num_Chunks:81,12.0531
,51M, Num_Chunks:80,12.8162
,51M, Num_Chunks:80,12.7471
,51M, Num_Chunks:80,12.7613
,51M, Num_Chunks:80,12.5884
,51M, Num_Chunks:80,12.0435
,51M, Num_Chunks:80,13.5143
,51M, Num_Chunks:80,14.1388
,51M, Num_Chunks:80,13.8668
,51M, Num_Chunks:80,13.3264
,51M, Num_Chunks:80,13.3510
,52M, Num_Chunks:78,12.5855
,52M, Num_Chunks:78,12.3381
,52M, Num_Chunks:78,13.6114
,52M, Num_Chunks:78,12.9476
,52M, Num_Chunks:78,11.7503
,52M, Num_Chunks:78,11.3422
,52M, Num_Chunks:78,13.9853
,52M, Num_Chunks:78,12.4653
,52M, Num_Chunks:78,16.7481
,52M, Num_Chunks:78,12.2967
,53M, Num_Chunks:77,12.2567
,53M, Num_Chunks:77,11.4204
,53M, Num_Chunks:77,16.3593
,53M, Num_Chunks:77,16.3874
,53M, Num_Chunks:77,10.8798
,53M, Num_Chunks:77,12.4658
,53M, Num_Chunks:77,11.6887
,53M, Num_Chunks:77,12.0706
,53M, Num_Chunks:77,13.1071
,53M, Num_Chunks:77,11.9937
,54M, Num_Chunks:75,16.2665
,54M, Num_Chunks:75,13.3188
,54M, Num_Chunks:75,14.6341
,54M, Num_Chunks:75,11.8844
,54M, Num_Chunks:75,13.0120
,54M, Num_Chunks:75,12.6815
,54M, Num_Chunks:75,11.8711
,54M, Num_Chunks:75,12.4025
,54M, Num_Chunks:75,12.6506
,54M, Num_Chunks:75,17.1684
,55M, Num_Chunks:74,12.2821
,55M, Num_Chunks:74,13.4478
,55M, Num_Chunks:74,12.3801
,55M, Num_Chunks:74,13.1711
,55M, Num_Chunks:74,13.5296
,55M, Num_Chunks:74,12.7132
,55M, Num_Chunks:74,12.5754
,55M, Num_Chunks:74,12.3259
,55M, Num_Chunks:74,12.3988
,55M, Num_Chunks:74,13.2882
,56M, Num_Chunks:73,16.2166
,56M, Num_Chunks:73,12.1586
,56M, Num_Chunks:73,12.4494
,56M, Num_Chunks:73,12.7017
,56M, Num_Chunks:73,13.4397
,56M, Num_Chunks:73,12.4336
,56M, Num_Chunks:73,13.5097
,56M, Num_Chunks:73,13.0864
,56M, Num_Chunks:73,16.6491
,56M, Num_Chunks:73,14.2017
,57M, Num_Chunks:71,12.2898
,57M, Num_Chunks:71,12.5024
,57M, Num_Chunks:71,12.9643
,57M, Num_Chunks:71,14.2900
,57M, Num_Chunks:71,14.9015
,57M, Num_Chunks:71,12.3281
,57M, Num_Chunks:71,13.1752
,57M, Num_Chunks:71,12.5782
,57M, Num_Chunks:71,13.2056
,57M, Num_Chunks:71,15.0925
,58M, Num_Chunks:70,12.9908
,58M, Num_Chunks:70,13.8552
,58M, Num_Chunks:70,13.5698
,58M, Num_Chunks:70,13.4993
,58M, Num_Chunks:70,13.6030
,58M, Num_Chunks:70,13.4775
,58M, Num_Chunks:70,14.9007
,58M, Num_Chunks:70,12.8245
,58M, Num_Chunks:70,14.7693
,58M, Num_Chunks:70,13.6952
,59M, Num_Chunks:69,12.8208
,59M, Num_Chunks:69,15.2648
,59M, Num_Chunks:69,12.4315
,59M, Num_Chunks:69,13.7527
,59M, Num_Chunks:69,16.2543
,59M, Num_Chunks:69,16.9108
,59M, Num_Chunks:69,11.7609
,59M, Num_Chunks:69,15.3112
,59M, Num_Chunks:69,13.7801
,59M, Num_Chunks:69,14.7426
,60M, Num_Chunks:68,19.4226
,60M, Num_Chunks:68,13.9638
,60M, Num_Chunks:68,13.2731
,60M, Num_Chunks:68,17.1889
,60M, Num_Chunks:68,12.8488
,60M, Num_Chunks:68,16.0195
,60M, Num_Chunks:68,16.8990
,60M, Num_Chunks:68,14.3334
,60M, Num_Chunks:68,13.6047
,60M, Num_Chunks:68,14.3758
,61M, Num_Chunks:67,15.7731
,61M, Num_Chunks:67,18.8807
,61M, Num_Chunks:67,13.4758
,61M, Num_Chunks:67,15.2873
,61M, Num_Chunks:67,13.1951
,61M, Num_Chunks:67,12.2504
,61M, Num_Chunks:67,13.4266
,61M, Num_Chunks:67,13.4740
,61M, Num_Chunks:67,14.0573
,61M, Num_Chunks:67,13.7044
,62M, Num_Chunks:66,15.1690
,62M, Num_Chunks:66,14.8392
,62M, Num_Chunks:66,14.9225
,62M, Num_Chunks:66,12.3478
,62M, Num_Chunks:66,11.8773
,62M, Num_Chunks:66,11.8551
,62M, Num_Chunks:66,12.4468
,62M, Num_Chunks:66,12.1224
,62M, Num_Chunks:66,12.2204
,62M, Num_Chunks:66,13.6118
,63M, Num_Chunks:65,15.0039
,63M, Num_Chunks:65,21.0939
,63M, Num_Chunks:65,13.5489
,63M, Num_Chunks:65,12.2773
,63M, Num_Chunks:65,15.3561
,63M, Num_Chunks:65,12.6650
,63M, Num_Chunks:65,13.1722
,63M, Num_Chunks:65,13.9338
,63M, Num_Chunks:65,13.4882
,63M, Num_Chunks:65,14.9121
,64M, Num_Chunks:64,12.8014
,64M, Num_Chunks:64,12.6843
,64M, Num_Chunks:64,12.8238
,64M, Num_Chunks:64,17.2119
,64M, Num_Chunks:64,13.0474
,64M, Num_Chunks:64,11.6785
,64M, Num_Chunks:64,12.4963
,64M, Num_Chunks:64,13.5634
,64M, Num_Chunks:64,12.6714
,64M, Num_Chunks:64,12.3610
,65M, Num_Chunks:63,17.7963
,65M, Num_Chunks:63,12.8974
,65M, Num_Chunks:63,14.9576
,65M, Num_Chunks:63,13.9576
,65M, Num_Chunks:63,13.2911
,65M, Num_Chunks:63,15.5481
,65M, Num_Chunks:63,13.0972
,65M, Num_Chunks:63,13.9811
,65M, Num_Chunks:63,12.8398
,65M, Num_Chunks:63,11.7497
,66M, Num_Chunks:62,13.1069
,66M, Num_Chunks:62,22.6452
,66M, Num_Chunks:62,11.6305
,66M, Num_Chunks:62,13.1037
,66M, Num_Chunks:62,16.6444
,66M, Num_Chunks:62,13.6199
,66M, Num_Chunks:62,13.0989
,66M, Num_Chunks:62,15.5966
,66M, Num_Chunks:62,12.7891
,66M, Num_Chunks:62,13.1589
,67M, Num_Chunks:61,13.3920
,67M, Num_Chunks:61,18.9797
,67M, Num_Chunks:61,13.1629
,67M, Num_Chunks:61,17.3255
,67M, Num_Chunks:61,12.6372
,67M, Num_Chunks:61,12.9799
,67M, Num_Chunks:61,12.3338
,67M, Num_Chunks:61,12.0012
,67M, Num_Chunks:61,12.0171
,67M, Num_Chunks:61,12.5644
,68M, Num_Chunks:60,13.6055
,68M, Num_Chunks:60,12.8677
,68M, Num_Chunks:60,14.0596
,68M, Num_Chunks:60,12.7908
,68M, Num_Chunks:60,12.7494
,68M, Num_Chunks:60,12.1544
,68M, Num_Chunks:60,14.8053
,68M, Num_Chunks:60,14.2270
,68M, Num_Chunks:60,14.0393
,68M, Num_Chunks:60,13.6333
,69M, Num_Chunks:59,14.4217
,69M, Num_Chunks:59,14.6520
,69M, Num_Chunks:59,12.2515
,69M, Num_Chunks:59,13.0219
,69M, Num_Chunks:59,12.1797
,69M, Num_Chunks:59,15.8186
,69M, Num_Chunks:59,11.9141
,69M, Num_Chunks:59,15.2638
,69M, Num_Chunks:59,14.5361
,69M, Num_Chunks:59,15.0289
,70M, Num_Chunks:58,12.7786
,70M, Num_Chunks:58,13.2494
,70M, Num_Chunks:58,14.4932
,70M, Num_Chunks:58,14.1732
,70M, Num_Chunks:58,15.4422
,70M, Num_Chunks:58,12.6454
,70M, Num_Chunks:58,13.3384
,70M, Num_Chunks:58,12.2139
,70M, Num_Chunks:58,14.5630
,70M, Num_Chunks:58,13.5252
,71M, Num_Chunks:57,13.2876
,71M, Num_Chunks:57,12.5735
,71M, Num_Chunks:57,13.7615
,71M, Num_Chunks:57,14.7250
,71M, Num_Chunks:57,12.7524
,71M, Num_Chunks:57,15.9572
,71M, Num_Chunks:57,13.6503
,71M, Num_Chunks:57,13.0021
,71M, Num_Chunks:57,13.1999
,71M, Num_Chunks:57,13.1425
,72M, Num_Chunks:56,15.2977
,72M, Num_Chunks:56,13.3145
,72M, Num_Chunks:56,15.0617
,72M, Num_Chunks:56,14.5606
,72M, Num_Chunks:56,16.4965
,72M, Num_Chunks:56,15.1164
,72M, Num_Chunks:56,12.6395
,72M, Num_Chunks:56,12.2683
,72M, Num_Chunks:56,14.6867
,72M, Num_Chunks:56,13.1621
,73M, Num_Chunks:56,23.5109
,73M, Num_Chunks:56,12.4807
,73M, Num_Chunks:56,12.3549
,73M, Num_Chunks:56,13.7606
,73M, Num_Chunks:56,13.6332
,73M, Num_Chunks:56,13.2303
,73M, Num_Chunks:56,14.0726
,73M, Num_Chunks:56,15.1159
,73M, Num_Chunks:56,11.9257
,73M, Num_Chunks:56,12.9107
,74M, Num_Chunks:55,13.7256
,74M, Num_Chunks:55,14.6048
,74M, Num_Chunks:55,23.4040
